instance,selection,placement,raises,buried_area,buried_pct,top_waste_pct,exact_fill_pct,mean_residual
C5P2,first-fit,LM,18,199,3.685185185185185,5.203703703703703,54.794520547945204,3.6666666666666665
C5P2,first-fit,RM,23,253,4.685185185185185,3.0925925925925926,54.794520547945204,3.3333333333333335
C5P2,first-fit,TN,20,262,4.851851851851852,8.481481481481481,56.16438356164384,3.71875
C5P2,first-fit,SN,20,230,4.2592592592592595,2.4074074074074074,56.16438356164384,4.21875
C5P2,first-fit,MinD,19,194,3.5925925925925926,4.185185185185185,58.9041095890411,4.1
C5P2,first-fit,MaxD,23,243,4.5,2.1666666666666665,50.68493150684932,3.8055555555555554
C5P2,fitness-number,LM,1,2,0.037037037037037035,3.2962962962962963,31.506849315068493,21.1
C5P2,fitness-number,RM,1,2,0.037037037037037035,3.2962962962962963,31.506849315068493,21.1
C5P2,fitness-number,TN,1,2,0.037037037037037035,3.2962962962962963,31.506849315068493,21.1
C5P2,fitness-number,SN,1,2,0.037037037037037035,3.2962962962962963,31.506849315068493,21.1
C5P2,fitness-number,MinD,1,2,0.037037037037037035,3.2962962962962963,31.506849315068493,21.1
C5P2,fitness-number,MaxD,1,2,0.037037037037037035,3.2962962962962963,31.506849315068493,21.1
C5P2,max-area,LM,14,154,2.8518518518518516,3.814814814814815,56.16438356164384,4.6875
C5P2,max-area,RM,13,177,3.2777777777777777,10.055555555555555,61.64383561643836,4.892857142857143
C5P2,max-area,TN,10,71,1.3148148148148149,5.351851851851852,61.64383561643836,5.321428571428571
C5P2,max-area,SN,14,179,3.314814814814815,15.574074074074074,58.9041095890411,4.6
C5P2,max-area,MinD,17,122,2.259259259259259,7.7407407407407405,49.31506849315068,4.513513513513513
C5P2,max-area,MaxD,13,88,1.6296296296296295,7.2592592592592595,57.534246575342465,4.580645161290323
C5P3,widest-fit,LM,18,134,2.4814814814814814,5.296296296296297,57.534246575342465,4.709677419354839
C5P3,widest-fit,RM,18,134,2.4814814814814814,5.296296296296297,57.534246575342465,4.709677419354839
C5P3,widest-fit,TN,18,85,1.5740740740740742,1.7592592592592593,54.794520547945204,3.303030303030303
C5P3,widest-fit,SN,13,83,1.537037037037037,1.7962962962962963,60.273972602739725,4
C5P3,widest-fit,MinD,20,97,1.7962962962962963,2.6481481481481484,54.794520547945204,3.090909090909091
C5P3,widest-fit,MaxD,14,66,1.2222222222222223,2.111111111111111,58.9041095890411,4.233333333333333
C5P3,first-fit,LM,21,178,3.2962962962962963,2.259259259259259,47.945205479452056,5.315789473684211
C5P3,first-fit,RM,20,181,3.3518518518518516,3.314814814814815,50.68493150684932,5.111111111111111
C5P3,first-fit,TN,14,101,1.8703703703703705,2.574074074074074,58.9041095890411,5.433333333333334
C5P3,first-fit,SN,22,242,4.481481481481482,3.2962962962962963,54.794520547945204,4.424242424242424
C5P3,first-fit,MinD,15,93,1.7222222222222223,2.7222222222222223,49.31506849315068,6.594594594594595
C5P3,first-fit,MaxD,22,167,3.0925925925925926,3.574074074074074,53.42465753424658,3.911764705882353
C5P3,fitness-number,LM,5,19,0.35185185185185186,2.9814814814814814,28.767123287671232,15.48076923076923
C5P3,fitness-number,RM,5,19,0.35185185185185186,2.9814814814814814,28.767123287671232,15.48076923076923
C5P3,fitness-number,TN,5,19,0.35185185185185186,2.9814814814814814,28.767123287671232,15.48076923076923
C5P3,fitness-number,SN,5,19,0.35185185185185186,2.9814814814814814,28.767123287671232,15.48076923076923
C5P3,fitness-number,MinD,5,19,0.35185185185185186,2.9814814814814814,28.767123287671232,15.48076923076923
C5P3,fitness-number,MaxD,5,19,0.35185185185185186,2.9814814814814814,28.767123287671232,15.48076923076923
C5P3,max-area,LM,19,154,2.8518518518518516,11.592592592592593,47.945205479452056,5.315789473684211
C5P3,max-area,RM,20,159,2.9444444444444446,12.61111111111111,49.31506849315068,5.297297297297297
C5P3,max-area,TN,18,129,2.388888888888889,2.0555555555555554,53.42465753424658,5.382352941176471
C5P3,max-area,SN,15,112,2.074074074074074,5.703703703703703,56.16438356164384,5.71875
C5P3,max-area,MinD,19,99,1.8333333333333333,3.7222222222222223,52.054794520547944,5.057142857142857
C5P3,max-area,MaxD,19,101,1.8703703703703705,3.685185185185185,45.205479452054796,4.925
C6P1,widest-fit,LM,18,85,0.8854166666666666,2.4479166666666665,59.79381443298969,4.666666666666667
C6P1,widest-fit,RM,26,155,1.6145833333333333,1.71875,52.577319587628864,4.3478260869565215
C6P1,widest-fit,TN,17,87,0.90625,1.59375,61.855670103092784,5.162162162162162
C6P1,widest-fit,SN,21,193,2.0104166666666665,3.8229166666666665,59.79381443298969,5.461538461538462
C6P1,widest-fit,MinD,15,78,0.8125,2.5208333333333335,53.608247422680414,5.866666666666666
C6P1,widest-fit,MaxD,24,130,1.3541666666666667,2.8125,51.54639175257732,4.361702127659575
C6P1,first-fit,LM,27,191,1.9895833333333333,2.1770833333333335,51.54639175257732,3.574468085106383
C6P1,first-fit,RM,24,170,1.7708333333333333,1.5625,59.79381443298969,3.6923076923076925
C6P1,first-fit,TN,33,161,1.6770833333333333,2.4895833333333335,46.391752577319586,3.230769230769231
C6P1,first-fit,SN,24,246,2.5625,3.2708333333333335,60.824742268041234,4.7894736842105265
C6P1,first-fit,MinD,30,161,1.6770833333333333,2.4895833333333335,52.577319587628864,4.130434782608695
C6P1,first-fit,MaxD,25,166,1.7291666666666667,3.2708333333333335,55.670103092783506,3.6744186046511627
C6P1,fitness-number,LM,1,2,0.020833333333333332,4.145833333333333,28.8659793814433,23.579710144927535
C6P1,fitness-number,RM,1,2,0.020833333333333332,4.145833333333333,28.8659793814433,23.579710144927535
C6P1,fitness-number,TN,1,2,0.020833333333333332,4.145833333333333,28.8659793814433,23.579710144927535
C6P1,fitness-number,SN,1,2,0.020833333333333332,4.145833333333333,28.8659793814433,23.579710144927535
C6P1,fitness-number,MinD,1,2,0.020833333333333332,4.145833333333333,28.8659793814433,23.579710144927535
C6P1,fitness-number,MaxD,1,2,0.020833333333333332,4.145833333333333,28.8659793814433,23.579710144927535
C6P1,max-area,LM,22,279,2.90625,8.760416666666666,55.670103092783506,4.674418604651163
C6P1,max-area,RM,19,123,1.28125,10.385416666666666,54.63917525773196,5.386363636363637
C6P1,max-area,TN,19,120,1.25,10.416666666666666,60.824742268041234,4.868421052631579
C6P1,max-area,SN,18,153,1.59375,3.40625,59.79381443298969,5.794871794871795
C6P1,max-area,MinD,16,72,0.75,3.4166666666666665,58.76288659793814,6.675
C6P1,max-area,MaxD,17,158,1.6458333333333333,4.1875,63.91752577319588,5.428571428571429
C6P2,widest-fit,LM,19,119,1.2395833333333333,2.09375,61.855670103092784,3.4864864864864864
C6P2,widest-fit,RM,19,120,1.25,2.0833333333333335,61.855670103092784,3.4054054054054053
C6P2,widest-fit,TN,13,59,0.6145833333333334,2.71875,64.94845360824742,3.8529411764705883
C6P2,widest-fit,SN,5,32,0.3333333333333333,3.0,63.91752577319588,8.2
C6P2,widest-fit,MinD,6,49,0.5104166666666666,1.15625,60.824742268041234,8.31578947368421
C6P2,widest-fit,MaxD,15,103,1.0729166666666667,5.59375,65.97938144329896,6.242424242424242
C6P2,first-fit,LM,19,182,1.8958333333333333,3.1041666666666665,58.76288659793814,4.1
C6P2,first-fit,RM,24,258,2.6875,2.3125,57.7319587628866,3.8292682926829267
C6P2,first-fit,TN,20,101,1.0520833333333333,5.614583333333333,59.79381443298969,3.5641025641025643
C6P2,first-fit,SN,20,188,1.9583333333333333,2.2083333333333335,61.855670103092784,4.135135135135135
C6P2,first-fit,MinD,20,133,1.3854166666666667,1.1145833333333333,50.51546391752577,3.8125
C6P2,first-fit,MaxD,20,188,1.9583333333333333,3.0416666666666665,59.79381443298969,4.205128205128205
C6P2,fitness-number,LM,1,6,0.0625,3.2708333333333335,31.95876288659794,22.21212121212121
C6P2,fitness-number,RM,1,6,0.0625,3.2708333333333335,31.95876288659794,22.21212121212121
C6P2,fitness-number,TN,1,6,0.0625,3.2708333333333335,31.95876288659794,22.21212121212121
C6P2,fitness-number,SN,1,6,0.0625,3.2708333333333335,31.95876288659794,22.21212121212121
C6P2,fitness-number,MinD,1,6,0.0625,3.2708333333333335,31.95876288659794,22.21212121212121
C6P2,fitness-number,MaxD,1,6,0.0625,3.2708333333333335,31.95876288659794,22.21212121212121
C6P2,max-area,LM,22,241,2.5104166666666665,4.989583333333333,56.70103092783505,5.5
C6P2,max-area,RM,18,176,1.8333333333333333,11.5,57.7319587628866,5.7560975609756095
C6P2,max-area,TN,21,122,1.2708333333333333,6.229166666666667,57.7319587628866,5.926829268292683
C6P2,max-area,SN,17,221,2.3020833333333335,4.364583333333333,59.79381443298969,6.384615384615385
C6P2,max-area,MinD,12,60,0.625,4.375,63.91752577319588,6.771428571428571
C6P2,max-area,MaxD,23,281,2.9270833333333335,11.239583333333334,57.7319587628866,5.634146341463414
C6P3,widest-fit,LM,16,74,0.7708333333333334,2.5625,57.7319587628866,4.560975609756097
C6P3,widest-fit,RM,19,97,1.0104166666666667,1.4895833333333333,54.63917525773196,4.363636363636363
C6P3,widest-fit,TN,32,142,1.4791666666666667,8.520833333333334,48.45360824742268,3.72
C6P3,widest-fit,SN,30,263,2.7395833333333335,1.4270833333333333,42.2680412371134,5.535714285714286
C6P3,widest-fit,MinD,21,90,0.9375,8.229166666666666,54.63917525773196,4.340909090909091
C6P3,widest-fit,MaxD,20,98,1.0208333333333333,1.4791666666666667,57.7319587628866,4.2682926829268295
C6P3,first-fit,LM,27,232,2.4166666666666665,2.5833333333333335,45.36082474226804,4.660377358490566
C6P3,first-fit,RM,20,180,1.875,2.2916666666666665,43.29896907216495,7.818181818181818
C6P3,first-fit,TN,20,137,1.4270833333333333,1.90625,54.63917525773196,4.704545454545454
C6P3,first-fit,SN,27,243,2.53125,1.6354166666666667,47.422680412371136,4.1568627450980395
C6P3,first-fit,MinD,25,187,1.9479166666666667,2.21875,47.422680412371136,4.784313725490196
C6P3,first-fit,MaxD,25,289,3.0104166666666665,2.8229166666666665,50.51546391752577,5.125
C6P3,fitness-number,LM,1,8,0.08333333333333333,3.25,23.711340206185568,28.716216216216218
C6P3,fitness-number,RM,1,8,0.08333333333333333,3.25,23.711340206185568,28.716216216216218
C6P3,fitness-number,TN,1,8,0.08333333333333333,3.25,23.711340206185568,28.716216216216218
C6P3,fitness-number,SN,1,8,0.08333333333333333,3.25,23.711340206185568,28.716216216216218
C6P3,fitness-number,MinD,1,8,0.08333333333333333,3.25,23.711340206185568,28.716216216216218
C6P3,fitness-number,MaxD,1,8,0.08333333333333333,3.25,23.711340206185568,28.716216216216218
C6P3,max-area,LM,25,251,2.6145833333333335,8.21875,52.577319587628864,5.065217391304348
C6P3,max-area,RM,32,375,3.90625,4.427083333333333,50.51546391752577,4.6875
C6P3,max-area,TN,19,115,1.1979166666666667,6.302083333333333,53.608247422680414,5.644444444444445
C6P3,max-area,SN,21,283,2.9479166666666665,10.385416666666666,51.54639175257732,6.212765957446808
C6P3,max-area,MinD,34,348,3.625,6.375,41.23711340206186,4.649122807017544
C6P3,max-area,MaxD,29,338,3.5208333333333335,5.645833333333333,49.48453608247423,4.653061224489796
C7P1,widest-fit,LM,43,559,1.4557291666666667,1.0442708333333333,63.775510204081634,5.746478873239437
C7P1,widest-fit,RM,50,722,1.8802083333333333,1.453125,59.69387755102041,6.379746835443038
C7P1,widest-fit,TN,40,565,1.4713541666666667,1.4453125,67.34693877551021,5.46875
C7P1,widest-fit,SN,56,990,2.578125,1.5885416666666667,57.142857142857146,5.535714285714286
C7P1,widest-fit,MinD,43,418,1.0885416666666667,1.4114583333333333,61.734693877551024,5.053333333333334
C7P1,widest-fit,MaxD,51,725,1.8880208333333333,1.0286458333333333,59.183673469387756,5.4125
C7P1,first-fit,LM,68,1274,3.3177083333333335,2.0989583333333335,56.12244897959184,4.755813953488372
C7P1,first-fit,RM,59,1111,2.8932291666666665,0.8567708333333334,53.57142857142857,5.6923076923076925
C7P1,first-fit,TN,70,836,2.1770833333333335,2.8229166666666665,55.10204081632653,4.693181818181818
C7P1,first-fit,SN,68,1382,3.5989583333333335,1.8177083333333333,51.02040816326531,4.864583333333333
C7P1,first-fit,MinD,59,772,2.0104166666666665,1.3229166666666667,53.06122448979592,5.369565217391305
C7P1,first-fit,MaxD,58,1439,3.7473958333333335,1.2526041666666667,58.16326530612245,6.365853658536586
C7P1,fitness-number,LM,4,37,0.09635416666666667,2.8203125,17.346938775510203,51.52469135802469
C7P1,fitness-number,RM,4,37,0.09635416666666667,2.8203125,17.346938775510203,51.52469135802469
C7P1,fitness-number,TN,4,37,0.09635416666666667,2.8203125,17.346938775510203,51.52469135802469
C7P1,fitness-number,SN,4,37,0.09635416666666667,2.8203125,17.346938775510203,51.52469135802469
C7P1,fitness-number,MinD,4,37,0.09635416666666667,2.8203125,17.346938775510203,51.52469135802469
C7P1,fitness-number,MaxD,4,37,0.09635416666666667,2.8203125,17.346938775510203,51.52469135802469
C7P1,max-area,LM,53,870,2.265625,4.401041666666667,58.16326530612245,5.865853658536586
C7P1,max-area,RM,49,724,1.8854166666666667,2.6979166666666665,59.183673469387756,5.8875
C7P1,max-area,TN,57,492,1.28125,1.21875,52.55102040816327,5.387096774193548
C7P1,max-area,SN,62,1301,3.3880208333333335,2.0286458333333335,55.10204081632653,5.534090909090909
C7P1,max-area,MinD,50,645,1.6796875,4.5703125,58.16326530612245,5.695121951219512
C7P1,max-area,MaxD,64,984,2.5625,1.1875,52.04081632653061,5
C7P2,widest-fit,LM,28,373,0.9713541666666666,1.5286458333333333,67.51269035532995,5.5
C7P2,widest-fit,RM,25,263,0.6848958333333334,1.3984375,67.51269035532995,7.984375
C7P2,widest-fit,TN,32,350,0.9114583333333334,0.7552083333333334,68.52791878172589,5.209677419354839
C7P2,widest-fit,SN,45,629,1.6380208333333333,0.8619791666666666,61.92893401015228,5.053333333333334
C7P2,widest-fit,MinD,36,276,0.71875,1.3645833333333333,63.95939086294416,6.267605633802817
C7P2,widest-fit,MaxD,25,271,0.7057291666666666,1.3776041666666667,66.49746192893402,5.7727272727272725
C7P2,first-fit,LM,57,1087,2.8307291666666665,1.7526041666666667,56.85279187817259,4.658823529411765
C7P2,first-fit,RM,55,1029,2.6796875,1.9036458333333333,57.36040609137056,5.095238095238095
C7P2,first-fit,TN,38,388,1.0104166666666667,1.90625,64.9746192893401,4.927536231884058
C7P2,first-fit,SN,35,685,1.7838541666666667,1.5494791666666667,66.49746192893402,5.5
C7P2,first-fit,MinD,45,756,1.96875,4.28125,63.95939086294416,4.957746478873239
C7P2,first-fit,MaxD,43,765,1.9921875,1.3411458333333333,64.46700507614213,5.757142857142857
C7P2,fitness-number,LM,2,7,0.018229166666666668,0.8151041666666666,30.456852791878173,46.605839416058394
C7P2,fitness-number,RM,2,7,0.018229166666666668,0.8151041666666666,30.456852791878173,46.605839416058394
C7P2,fitness-number,TN,2,7,0.018229166666666668,0.8151041666666666,30.456852791878173,46.605839416058394
C7P2,fitness-number,SN,2,7,0.018229166666666668,0.8151041666666666,30.456852791878173,46.605839416058394
C7P2,fitness-number,MinD,2,7,0.018229166666666668,0.8151041666666666,30.456852791878173,46.605839416058394
C7P2,fitness-number,MaxD,2,7,0.018229166666666668,0.8151041666666666,30.456852791878173,46.605839416058394
C7P2,max-area,LM,37,529,1.3776041666666667,1.5390625,65.48223350253807,8.191176470588236
C7P2,max-area,RM,42,760,1.9791666666666667,5.104166666666667,62.43654822335025,7.635135135135135
C7P2,max-area,TN,21,228,0.59375,2.7395833333333335,70.55837563451777,7.362068965517241
C7P2,max-area,SN,45,1407,3.6640625,4.669270833333333,62.43654822335025,7.013513513513513
C7P2,max-area,MinD,39,533,1.3880208333333333,6.111979166666667,65.98984771573605,6.776119402985074
C7P2,max-area,MaxD,29,779,2.0286458333333335,5.888020833333333,69.54314720812182,6.95
C7P3,widest-fit,LM,47,498,1.296875,0.7864583333333334,63.265306122448976,5.236111111111111
C7P3,widest-fit,RM,41,531,1.3828125,1.5338541666666667,62.244897959183675,5.8108108108108105
C7P3,widest-fit,TN,38,474,1.234375,1.6822916666666667,62.244897959183675,5.54054054054054
C7P3,widest-fit,SN,44,765,1.9921875,1.3411458333333333,66.83673469387755,4.969230769230769
C7P3,widest-fit,MinD,39,506,1.3177083333333333,2.015625,65.81632653061224,5.432835820895522
C7P3,widest-fit,MaxD,40,552,1.4375,1.0625,65.81632653061224,5.223880597014926
C7P3,first-fit,LM,63,1343,3.4973958333333335,2.3359375,56.12244897959184,5.976744186046512
C7P3,first-fit,RM,60,995,2.5911458333333335,1.5755208333333333,56.12244897959184,6.313953488372093
C7P3,first-fit,TN,56,764,1.9895833333333333,1.34375,56.12244897959184,6.337209302325581
C7P3,first-fit,SN,51,1316,3.4270833333333335,1.9895833333333333,61.224489795918366,7.197368421052632
C7P3,first-fit,MinD,49,653,1.7005208333333333,4.1328125,59.183673469387756,6.9375
C7P3,first-fit,MaxD,54,1089,2.8359375,1.3307291666666667,58.16326530612245,6.439024390243903
C7P3,fitness-number,LM,2,3,0.0078125,4.575520833333333,21.428571428571427,47.52597402597402
C7P3,fitness-number,RM,2,3,0.0078125,4.575520833333333,21.428571428571427,47.52597402597402
C7P3,fitness-number,TN,2,3,0.0078125,4.575520833333333,21.428571428571427,47.52597402597402
C7P3,fitness-number,SN,2,3,0.0078125,4.575520833333333,21.428571428571427,47.52597402597402
C7P3,fitness-number,MinD,2,3,0.0078125,4.575520833333333,21.428571428571427,47.52597402597402
C7P3,fitness-number,MaxD,2,3,0.0078125,4.575520833333333,21.428571428571427,47.52597402597402
C7P3,max-area,LM,61,1198,3.1197916666666665,4.796875,51.53061224489796,5.368421052631579
C7P3,max-area,RM,74,1207,3.1432291666666665,3.1067708333333335,41.326530612244895,5.034782608695652
C7P3,max-area,TN,55,680,1.7708333333333333,2.8125,52.55102040816327,5.827956989247312
C7P3,max-area,SN,65,1283,3.3411458333333335,4.575520833333333,50.51020408163265,5.237113402061856
C7P3,max-area,MinD,49,673,1.7526041666666667,4.9140625,52.55102040816327,5.516129032258065
C7P3,max-area,MaxD,64,1596,4.15625,3.7604166666666665,50.51020408163265,5.278350515463917
BKW01,widest-fit,LM,5,59,3.6875,16.3125,10.0,4.333333333333333
BKW01,widest-fit,RM,5,59,3.6875,16.3125,10.0,4.333333333333333
BKW01,widest-fit,TN,4,23,1.4375,16.0625,20.0,4.625
BKW01,widest-fit,SN,5,67,4.1875,25.8125,20.0,4.625
BKW01,widest-fit,MinD,5,59,3.6875,16.3125,10.0,4.333333333333333
BKW01,widest-fit,MaxD,4,23,1.4375,16.0625,20.0,4.625
BKW01,first-fit,LM,0,0,0.0,0.0,50.0,9.4
BKW01,first-fit,RM,0,0,0.0,0.0,50.0,9.4
BKW01,first-fit,TN,0,0,0.0,0.0,50.0,9.4
BKW01,first-fit,SN,0,0,0.0,0.0,50.0,9.4
BKW01,first-fit,MinD,0,0,0.0,0.0,50.0,9.4
BKW01,first-fit,MaxD,0,0,0.0,0.0,50.0,9.4
BKW01,fitness-number,LM,0,0,0.0,0.0,50.0,9.4
BKW01,fitness-number,RM,0,0,0.0,0.0,50.0,9.4
BKW01,fitness-number,TN,0,0,0.0,0.0,50.0,9.4
BKW01,fitness-number,SN,0,0,0.0,0.0,50.0,9.4
BKW01,fitness-number,MinD,0,0,0.0,0.0,50.0,9.4
BKW01,fitness-number,MaxD,0,0,0.0,0.0,50.0,9.4
BKW01,max-area,LM,4,35,2.1875,17.8125,20.0,5.125
BKW01,max-area,RM,4,35,2.1875,17.8125,20.0,5.125
BKW01,max-area,TN,3,15,0.9375,6.5625,30.0,5
BKW01,max-area,SN,3,63,3.9375,16.0625,40.0,5.5
BKW01,max-area,MinD,4,35,2.1875,17.8125,20.0,5.125
BKW01,max-area,MaxD,3,15,0.9375,6.5625,30.0,5
BKW02,widest-fit,LM,7,66,4.4,5.6,35.0,4.769230769230769
BKW02,widest-fit,RM,7,66,4.4,5.6,35.0,4.769230769230769
BKW02,widest-fit,TN,7,48,3.2,2.8,30.0,4.5
BKW02,widest-fit,SN,7,77,5.133333333333334,2.8666666666666667,45.0,2.909090909090909
BKW02,widest-fit,MinD,5,58,3.8666666666666667,2.1333333333333333,45.0,3.8181818181818183
BKW02,widest-fit,MaxD,7,58,3.8666666666666667,6.133333333333334,35.0,4.538461538461538
BKW02,first-fit,LM,10,100,6.666666666666667,5.333333333333333,25.0,2.8
BKW02,first-fit,RM,10,100,6.666666666666667,5.333333333333333,25.0,2.533333333333333
BKW02,first-fit,TN,12,100,6.666666666666667,3.3333333333333335,15.0,2.411764705882353
BKW02,first-fit,SN,8,101,6.733333333333333,5.266666666666667,30.0,3.7857142857142856
BKW02,first-fit,MinD,9,101,6.733333333333333,5.266666666666667,25.0,3.6666666666666665
BKW02,first-fit,MaxD,10,118,7.866666666666666,4.133333333333334,25.0,2.933333333333333
BKW02,fitness-number,LM,2,8,0.5333333333333333,7.466666666666667,40.0,6.583333333333333
BKW02,fitness-number,RM,2,8,0.5333333333333333,7.466666666666667,40.0,6.583333333333333
BKW02,fitness-number,TN,2,8,0.5333333333333333,7.466666666666667,40.0,6.583333333333333
BKW02,fitness-number,SN,2,8,0.5333333333333333,7.466666666666667,40.0,6.583333333333333
BKW02,fitness-number,MinD,2,8,0.5333333333333333,7.466666666666667,40.0,6.583333333333333
BKW02,fitness-number,MaxD,2,8,0.5333333333333333,7.466666666666667,40.0,6.583333333333333
BKW02,max-area,LM,5,100,6.666666666666667,5.333333333333333,45.0,4.636363636363637
BKW02,max-area,RM,8,100,6.666666666666667,5.333333333333333,30.0,4.071428571428571
