instance,n_items,ordering,selection,placement,tower,height,lower_bound,gap_pct
ZDF1,580,width,widest-fit,LM,False,336,330,1.8182
ZDF1,580,width,widest-fit,LM,True,336,330,1.8182
ZDF1,580,width,widest-fit,RM,False,336,330,1.8182
ZDF1,580,width,widest-fit,RM,True,336,330,1.8182
ZDF1,580,width,widest-fit,TN,False,355,330,7.5758
ZDF1,580,width,widest-fit,TN,True,355,330,7.5758
ZDF1,580,width,widest-fit,SN,False,338,330,2.4242
ZDF1,580,width,widest-fit,SN,True,338,330,2.4242
ZDF1,580,width,widest-fit,MinD,False,335,330,1.5152
ZDF1,580,width,widest-fit,MinD,True,335,330,1.5152
ZDF1,580,width,widest-fit,MaxD,False,336,330,1.8182
ZDF1,580,width,widest-fit,MaxD,True,336,330,1.8182
ZDF1,580,width,first-fit,LM,False,335,330,1.5152
ZDF1,580,width,first-fit,LM,True,335,330,1.5152
ZDF1,580,width,first-fit,RM,False,338,330,2.4242
ZDF1,580,width,first-fit,RM,True,338,330,2.4242
ZDF1,580,width,first-fit,TN,False,337,330,2.1212
ZDF1,580,width,first-fit,TN,True,337,330,2.1212
ZDF1,580,width,first-fit,SN,False,340,330,3.0303
ZDF1,580,width,first-fit,SN,True,340,330,3.0303
ZDF1,580,width,first-fit,MinD,False,337,330,2.1212
ZDF1,580,width,first-fit,MinD,True,337,330,2.1212
ZDF1,580,width,first-fit,MaxD,False,340,330,3.0303
ZDF1,580,width,first-fit,MaxD,True,340,330,3.0303
ZDF1,580,width,tre,LM,False,333,330,0.9091
ZDF1,580,width,tre,LM,True,333,330,0.9091
ZDF1,580,width,tre,RM,False,333,330,0.9091
ZDF1,580,width,tre,RM,True,333,330,0.9091
ZDF1,580,width,tre,TN,False,333,330,0.9091
ZDF1,580,width,tre,TN,True,333,330,0.9091
ZDF1,580,width,tre,SN,False,334,330,1.2121
ZDF1,580,width,tre,SN,True,334,330,1.2121
ZDF1,580,width,tre,MinD,False,333,330,0.9091
ZDF1,580,width,tre,MinD,True,333,330,0.9091
ZDF1,580,width,tre,MaxD,False,334,330,1.2121
ZDF1,580,width,tre,MaxD,True,334,330,1.2121
ZDF1,580,width,nre,LM,False,331,330,0.3030
ZDF1,580,width,nre,LM,True,331,330,0.3030
ZDF1,580,width,nre,RM,False,334,330,1.2121
ZDF1,580,width,nre,RM,True,334,330,1.2121
ZDF1,580,width,nre,TN,False,331,330,0.3030
ZDF1,580,width,nre,TN,True,331,330,0.3030
ZDF1,580,width,nre,SN,False,332,330,0.6061
ZDF1,580,width,nre,SN,True,332,330,0.6061
ZDF1,580,width,nre,MinD,False,331,330,0.3030
ZDF1,580,width,nre,MinD,True,331,330,0.3030
ZDF1,580,width,nre,MaxD,False,333,330,0.9091
ZDF1,580,width,nre,MaxD,True,333,330,0.9091
ZDF1,580,width,fitness-number,LM,False,332,330,0.6061
ZDF1,580,width,fitness-number,LM,True,332,330,0.6061
ZDF1,580,width,fitness-number,RM,False,332,330,0.6061
ZDF1,580,width,fitness-number,RM,True,332,330,0.6061
ZDF1,580,width,fitness-number,TN,False,332,330,0.6061
ZDF1,580,width,fitness-number,TN,True,332,330,0.6061
ZDF1,580,width,fitness-number,SN,False,332,330,0.6061
ZDF1,580,width,fitness-number,SN,True,332,330,0.6061
ZDF1,580,width,fitness-number,MinD,False,332,330,0.6061
ZDF1,580,width,fitness-number,MinD,True,332,330,0.6061
ZDF1,580,width,fitness-number,MaxD,False,332,330,0.6061
ZDF1,580,width,fitness-number,MaxD,True,332,330,0.6061
ZDF1,580,width,max-area,LM,False,337,330,2.1212
ZDF1,580,width,max-area,LM,True,337,330,2.1212
ZDF1,580,width,max-area,RM,False,338,330,2.4242
ZDF1,580,width,max-area,RM,True,338,330,2.4242
ZDF1,580,width,max-area,TN,False,337,330,2.1212
ZDF1,580,width,max-area,TN,True,337,330,2.1212
ZDF1,580,width,max-area,SN,False,339,330,2.7273
ZDF1,580,width,max-area,SN,True,339,330,2.7273
ZDF1,580,width,max-area,MinD,False,341,330,3.3333
ZDF1,580,width,max-area,MinD,True,341,330,3.3333
ZDF1,580,width,max-area,MaxD,False,343,330,3.9394
ZDF1,580,width,max-area,MaxD,True,343,330,3.9394
ZDF1,580,height,widest-fit,LM,False,336,330,1.8182
ZDF1,580,height,widest-fit,LM,True,336,330,1.8182
ZDF1,580,height,widest-fit,RM,False,336,330,1.8182
ZDF1,580,height,widest-fit,RM,True,336,330,1.8182
ZDF1,580,height,widest-fit,TN,False,355,330,7.5758
ZDF1,580,height,widest-fit,TN,True,355,330,7.5758
ZDF1,580,height,widest-fit,SN,False,338,330,2.4242
ZDF1,580,height,widest-fit,SN,True,338,330,2.4242
ZDF1,580,height,widest-fit,MinD,False,335,330,1.5152
ZDF1,580,height,widest-fit,MinD,True,335,330,1.5152
ZDF1,580,height,widest-fit,MaxD,False,336,330,1.8182
ZDF1,580,height,widest-fit,MaxD,True,336,330,1.8182
ZDF1,580,height,first-fit,LM,False,339,330,2.7273
ZDF1,580,height,first-fit,LM,True,339,330,2.7273
ZDF1,580,height,first-fit,RM,False,339,330,2.7273
ZDF1,580,height,first-fit,RM,True,339,330,2.7273
ZDF1,580,height,first-fit,TN,False,339,330,2.7273
ZDF1,580,height,first-fit,TN,True,339,330,2.7273
ZDF1,580,height,first-fit,SN,False,343,330,3.9394
ZDF1,580,height,first-fit,SN,True,343,330,3.9394
ZDF1,580,height,first-fit,MinD,False,338,330,2.4242
ZDF1,580,height,first-fit,MinD,True,338,330,2.4242
ZDF1,580,height,first-fit,MaxD,False,342,330,3.6364
ZDF1,580,height,first-fit,MaxD,True,342,330,3.6364
ZDF1,580,height,tre,LM,False,347,330,5.1515
ZDF1,580,height,tre,LM,True,339,330,2.7273
ZDF1,580,height,tre,RM,False,334,330,1.2121
ZDF1,580,height,tre,RM,True,334,330,1.2121
ZDF1,580,height,tre,TN,False,332,330,0.6061
ZDF1,580,height,tre,TN,True,332,330,0.6061
ZDF1,580,height,tre,SN,False,335,330,1.5152
ZDF1,580,height,tre,SN,True,335,330,1.5152
ZDF1,580,height,tre,MinD,False,333,330,0.9091
ZDF1,580,height,tre,MinD,True,333,330,0.9091
ZDF1,580,height,tre,MaxD,False,334,330,1.2121
ZDF1,580,height,tre,MaxD,True,334,330,1.2121
ZDF1,580,height,nre,LM,False,357,330,8.1818
ZDF1,580,height,nre,LM,True,333,330,0.9091
ZDF1,580,height,nre,RM,False,344,330,4.2424
ZDF1,580,height,nre,RM,True,336,330,1.8182
ZDF1,580,height,nre,TN,False,334,330,1.2121
ZDF1,580,height,nre,TN,True,334,330,1.2121
ZDF1,580,height,nre,SN,False,340,330,3.0303
ZDF1,580,height,nre,SN,True,334,330,1.2121
ZDF1,580,height,nre,MinD,False,332,330,0.6061
ZDF1,580,height,nre,MinD,True,332,330,0.6061
ZDF1,580,height,nre,MaxD,False,333,330,0.9091
ZDF1,580,height,nre,MaxD,True,333,330,0.9091
ZDF1,580,height,fitness-number,LM,False,336,330,1.8182
ZDF1,580,height,fitness-number,LM,True,336,330,1.8182
ZDF1,580,height,fitness-number,RM,False,336,330,1.8182
ZDF1,580,height,fitness-number,RM,True,336,330,1.8182
ZDF1,580,height,fitness-number,TN,False,336,330,1.8182
ZDF1,580,height,fitness-number,TN,True,336,330,1.8182
ZDF1,580,height,fitness-number,SN,False,336,330,1.8182
ZDF1,580,height,fitness-number,SN,True,336,330,1.8182
ZDF1,580,height,fitness-number,MinD,False,336,330,1.8182
ZDF1,580,height,fitness-number,MinD,True,336,330,1.8182
ZDF1,580,height,fitness-number,MaxD,False,336,330,1.8182
ZDF1,580,height,fitness-number,MaxD,True,336,330,1.8182
ZDF1,580,height,max-area,LM,False,339,330,2.7273
ZDF1,580,height,max-area,LM,True,339,330,2.7273
ZDF1,580,height,max-area,RM,False,339,330,2.7273
ZDF1,580,height,max-area,RM,True,339,330,2.7273
ZDF1,580,height,max-area,TN,False,339,330,2.7273
ZDF1,580,height,max-area,TN,True,339,330,2.7273
ZDF1,580,height,max-area,SN,False,343,330,3.9394
ZDF1,580,height,max-area,SN,True,343,330,3.9394
ZDF1,580,height,max-area,MinD,False,338,330,2.4242
ZDF1,580,height,max-area,MinD,True,338,330,2.4242
ZDF1,580,height,max-area,MaxD,False,342,330,3.6364
ZDF1,580,height,max-area,MaxD,True,342,330,3.6364
ZDF1,580,area,widest-fit,LM,False,336,330,1.8182
ZDF1,580,area,widest-fit,LM,True,336,330,1.8182
ZDF1,580,area,widest-fit,RM,False,336,330,1.8182
ZDF1,580,area,widest-fit,RM,True,336,330,1.8182
ZDF1,580,area,widest-fit,TN,False,355,330,7.5758
ZDF1,580,area,widest-fit,TN,True,355,330,7.5758
ZDF1,580,area,widest-fit,SN,False,338,330,2.4242
ZDF1,580,area,widest-fit,SN,True,338,330,2.4242
ZDF1,580,area,widest-fit,MinD,False,335,330,1.5152
ZDF1,580,area,widest-fit,MinD,True,335,330,1.5152
ZDF1,580,area,widest-fit,MaxD,False,336,330,1.8182
ZDF1,580,area,widest-fit,MaxD,True,336,330,1.8182
ZDF1,580,area,first-fit,LM,False,345,330,4.5455
ZDF1,580,area,first-fit,LM,True,345,330,4.5455
ZDF1,580,area,first-fit,RM,False,343,330,3.9394
ZDF1,580,area,first-fit,RM,True,343,330,3.9394
ZDF1,580,area,first-fit,TN,False,338,330,2.4242
ZDF1,580,area,first-fit,TN,True,338,330,2.4242
ZDF1,580,area,first-fit,SN,False,348,330,5.4545
ZDF1,580,area,first-fit,SN,True,348,330,5.4545
ZDF1,580,area,first-fit,MinD,False,343,330,3.9394
ZDF1,580,area,first-fit,MinD,True,343,330,3.9394
ZDF1,580,area,first-fit,MaxD,False,344,330,4.2424
ZDF1,580,area,first-fit,MaxD,True,344,330,4.2424
ZDF1,580,area,tre,LM,False,333,330,0.9091
ZDF1,580,area,tre,LM,True,333,330,0.9091
ZDF1,580,area,tre,RM,False,333,330,0.9091
ZDF1,580,area,tre,RM,True,333,330,0.9091
ZDF1,580,area,tre,TN,False,332,330,0.6061
ZDF1,580,area,tre,TN,True,332,330,0.6061
ZDF1,580,area,tre,SN,False,334,330,1.2121
ZDF1,580,area,tre,SN,True,334,330,1.2121
ZDF1,580,area,tre,MinD,False,333,330,0.9091
ZDF1,580,area,tre,MinD,True,333,330,0.9091
ZDF1,580,area,tre,MaxD,False,333,330,0.9091
ZDF1,580,area,tre,MaxD,True,333,330,0.9091
ZDF1,580,area,nre,LM,False,334,330,1.2121
ZDF1,580,area,nre,LM,True,334,330,1.2121
ZDF1,580,area,nre,RM,False,334,330,1.2121
ZDF1,580,area,nre,RM,True,334,330,1.2121
ZDF1,580,area,nre,TN,False,333,330,0.9091
ZDF1,580,area,nre,TN,True,333,330,0.9091
ZDF1,580,area,nre,SN,False,334,330,1.2121
ZDF1,580,area,nre,SN,True,334,330,1.2121
ZDF1,580,area,nre,MinD,False,334,330,1.2121
ZDF1,580,area,nre,MinD,True,334,330,1.2121
ZDF1,580,area,nre,MaxD,False,333,330,0.9091
ZDF1,580,area,nre,MaxD,True,333,330,0.9091
ZDF1,580,area,fitness-number,LM,False,330,330,0.0000
ZDF1,580,area,fitness-number,LM,True,330,330,0.0000
ZDF1,580,area,fitness-number,RM,False,330,330,0.0000
ZDF1,580,area,fitness-number,RM,True,330,330,0.0000
ZDF1,580,area,fitness-number,TN,False,330,330,0.0000
ZDF1,580,area,fitness-number,TN,True,330,330,0.0000
ZDF1,580,area,fitness-number,SN,False,330,330,0.0000
ZDF1,580,area,fitness-number,SN,True,330,330,0.0000
ZDF1,580,area,fitness-number,MinD,False,330,330,0.0000
ZDF1,580,area,fitness-number,MinD,True,330,330,0.0000
ZDF1,580,area,fitness-number,MaxD,False,330,330,0.0000
ZDF1,580,area,fitness-number,MaxD,True,330,330,0.0000
ZDF1,580,area,max-area,LM,False,337,330,2.1212
ZDF1,580,area,max-area,LM,True,337,330,2.1212
ZDF1,580,area,max-area,RM,False,337,330,2.1212
ZDF1,580,area,max-area,RM,True,337,330,2.1212
ZDF1,580,area,max-area,TN,False,335,330,1.5152
ZDF1,580,area,max-area,TN,True,335,330,1.5152
ZDF1,580,area,max-area,SN,False,340,330,3.0303
ZDF1,580,area,max-area,SN,True,340,330,3.0303
ZDF1,580,area,max-area,MinD,False,337,330,2.1212
ZDF1,580,area,max-area,MinD,True,337,330,2.1212
ZDF1,580,area,max-area,MaxD,False,339,330,2.7273
ZDF1,580,area,max-area,MaxD,True,339,330,2.7273
ZDF1,580,perimeter,widest-fit,LM,False,336,330,1.8182
ZDF1,580,perimeter,widest-fit,LM,True,336,330,1.8182
ZDF1,580,perimeter,widest-fit,RM,False,336,330,1.8182
ZDF1,580,perimeter,widest-fit,RM,True,336,330,1.8182
ZDF1,580,perimeter,widest-fit,TN,False,355,330,7.5758
ZDF1,580,perimeter,widest-fit,TN,True,355,330,7.5758
ZDF1,580,perimeter,widest-fit,SN,False,338,330,2.4242
ZDF1,580,perimeter,widest-fit,SN,True,338,330,2.4242
ZDF1,580,perimeter,widest-fit,MinD,False,335,330,1.5152
ZDF1,580,perimeter,widest-fit,MinD,True,335,330,1.5152
ZDF1,580,perimeter,widest-fit,MaxD,False,336,330,1.8182
ZDF1,580,perimeter,widest-fit,MaxD,True,336,330,1.8182
ZDF1,580,perimeter,first-fit,LM,False,340,330,3.0303
ZDF1,580,perimeter,first-fit,LM,True,340,330,3.0303
ZDF1,580,perimeter,first-fit,RM,False,339,330,2.7273
ZDF1,580,perimeter,first-fit,RM,True,339,330,2.7273
ZDF1,580,perimeter,first-fit,TN,False,337,330,2.1212
ZDF1,580,perimeter,first-fit,TN,True,337,330,2.1212
ZDF1,580,perimeter,first-fit,SN,False,344,330,4.2424
ZDF1,580,perimeter,first-fit,SN,True,344,330,4.2424
ZDF1,580,perimeter,first-fit,MinD,False,337,330,2.1212
ZDF1,580,perimeter,first-fit,MinD,True,337,330,2.1212
ZDF1,580,perimeter,first-fit,MaxD,False,344,330,4.2424
ZDF1,580,perimeter,first-fit,MaxD,True,344,330,4.2424
ZDF1,580,perimeter,tre,LM,False,333,330,0.9091
ZDF1,580,perimeter,tre,LM,True,333,330,0.9091
ZDF1,580,perimeter,tre,RM,False,333,330,0.9091
ZDF1,580,perimeter,tre,RM,True,333,330,0.9091
ZDF1,580,perimeter,tre,TN,False,333,330,0.9091
ZDF1,580,perimeter,tre,TN,True,333,330,0.9091
ZDF1,580,perimeter,tre,SN,False,334,330,1.2121
ZDF1,580,perimeter,tre,SN,True,334,330,1.2121
ZDF1,580,perimeter,tre,MinD,False,333,330,0.9091
ZDF1,580,perimeter,tre,MinD,True,333,330,0.9091
ZDF1,580,perimeter,tre,MaxD,False,334,330,1.2121
ZDF1,580,perimeter,tre,MaxD,True,334,330,1.2121
ZDF1,580,perimeter,nre,LM,False,333,330,0.9091
ZDF1,580,perimeter,nre,LM,True,333,330,0.9091
ZDF1,580,perimeter,nre,RM,False,332,330,0.6061
ZDF1,580,perimeter,nre,RM,True,332,330,0.6061
ZDF1,580,perimeter,nre,TN,False,333,330,0.9091
ZDF1,580,perimeter,nre,TN,True,333,330,0.9091
ZDF1,580,perimeter,nre,SN,False,333,330,0.9091
ZDF1,580,perimeter,nre,SN,True,333,330,0.9091
ZDF1,580,perimeter,nre,MinD,False,332,330,0.6061
ZDF1,580,perimeter,nre,MinD,True,332,330,0.6061
ZDF1,580,perimeter,nre,MaxD,False,336,330,1.8182
ZDF1,580,perimeter,nre,MaxD,True,336,330,1.8182
ZDF1,580,perimeter,fitness-number,LM,False,330,330,0.0000
ZDF1,580,perimeter,fitness-number,LM,True,330,330,0.0000
ZDF1,580,perimeter,fitness-number,RM,False,330,330,0.0000
ZDF1,580,perimeter,fitness-number,RM,True,330,330,0.0000
ZDF1,580,perimeter,fitness-number,TN,False,330,330,0.0000
ZDF1,580,perimeter,fitness-number,TN,True,330,330,0.0000
ZDF1,580,perimeter,fitness-number,SN,False,330,330,0.0000
ZDF1,580,perimeter,fitness-number,SN,True,330,330,0.0000
ZDF1,580,perimeter,fitness-number,MinD,False,330,330,0.0000
ZDF1,580,perimeter,fitness-number,MinD,True,330,330,0.0000
ZDF1,580,perimeter,fitness-number,MaxD,False,330,330,0.0000
ZDF1,580,perimeter,fitness-number,MaxD,True,330,330,0.0000
ZDF1,580,perimeter,max-area,LM,False,337,330,2.1212
ZDF1,580,perimeter,max-area,LM,True,337,330,2.1212
ZDF1,580,perimeter,max-area,RM,False,337,330,2.1212
ZDF1,580,perimeter,max-area,RM,True,337,330,2.1212
ZDF1,580,perimeter,max-area,TN,False,335,330,1.5152
ZDF1,580,perimeter,max-area,TN,True,335,330,1.5152
ZDF1,580,perimeter,max-area,SN,False,340,330,3.0303
ZDF1,580,perimeter,max-area,SN,True,340,330,3.0303
ZDF1,580,perimeter,max-area,MinD,False,338,330,2.4242
ZDF1,580,perimeter,max-area,MinD,True,338,330,2.4242
ZDF1,580,perimeter,max-area,MaxD,False,339,330,2.7273
ZDF1,580,perimeter,max-area,MaxD,True,339,330,2.7273
ZDF1,580,maxside,widest-fit,LM,False,336,330,1.8182
ZDF1,580,maxside,widest-fit,LM,True,336,330,1.8182
ZDF1,580,maxside,widest-fit,RM,False,336,330,1.8182
ZDF1,580,maxside,widest-fit,RM,True,336,330,1.8182
ZDF1,580,maxside,widest-fit,TN,False,355,330,7.5758
ZDF1,580,maxside,widest-fit,TN,True,355,330,7.5758
ZDF1,580,maxside,widest-fit,SN,False,338,330,2.4242
ZDF1,580,maxside,widest-fit,SN,True,338,330,2.4242
ZDF1,580,maxside,widest-fit,MinD,False,335,330,1.5152
ZDF1,580,maxside,widest-fit,MinD,True,335,330,1.5152
ZDF1,580,maxside,widest-fit,MaxD,False,336,330,1.8182
ZDF1,580,maxside,widest-fit,MaxD,True,336,330,1.8182
ZDF1,580,maxside,first-fit,LM,False,335,330,1.5152
ZDF1,580,maxside,first-fit,LM,True,335,330,1.5152
ZDF1,580,maxside,first-fit,RM,False,338,330,2.4242
ZDF1,580,maxside,first-fit,RM,True,338,330,2.4242
ZDF1,580,maxside,first-fit,TN,False,337,330,2.1212
ZDF1,580,maxside,first-fit,TN,True,337,330,2.1212
ZDF1,580,maxside,first-fit,SN,False,340,330,3.0303
ZDF1,580,maxside,first-fit,SN,True,340,330,3.0303
ZDF1,580,maxside,first-fit,MinD,False,337,330,2.1212
ZDF1,580,maxside,first-fit,MinD,True,337,330,2.1212
ZDF1,580,maxside,first-fit,MaxD,False,340,330,3.0303
ZDF1,580,maxside,first-fit,MaxD,True,340,330,3.0303
ZDF1,580,maxside,tre,LM,False,333,330,0.9091
ZDF1,580,maxside,tre,LM,True,333,330,0.9091
ZDF1,580,maxside,tre,RM,False,333,330,0.9091
ZDF1,580,maxside,tre,RM,True,333,330,0.9091
ZDF1,580,maxside,tre,TN,False,333,330,0.9091
ZDF1,580,maxside,tre,TN,True,333,330,0.9091
ZDF1,580,maxside,tre,SN,False,334,330,1.2121
ZDF1,580,maxside,tre,SN,True,334,330,1.2121
ZDF1,580,maxside,tre,MinD,False,333,330,0.9091
ZDF1,580,maxside,tre,MinD,True,333,330,0.9091
ZDF1,580,maxside,tre,MaxD,False,334,330,1.2121
ZDF1,580,maxside,tre,MaxD,True,334,330,1.2121
ZDF1,580,maxside,nre,LM,False,331,330,0.3030
ZDF1,580,maxside,nre,LM,True,331,330,0.3030
ZDF1,580,maxside,nre,RM,False,334,330,1.2121
ZDF1,580,maxside,nre,RM,True,334,330,1.2121
ZDF1,580,maxside,nre,TN,False,331,330,0.3030
ZDF1,580,maxside,nre,TN,True,331,330,0.3030
ZDF1,580,maxside,nre,SN,False,332,330,0.6061
ZDF1,580,maxside,nre,SN,True,332,330,0.6061
ZDF1,580,maxside,nre,MinD,False,331,330,0.3030
ZDF1,580,maxside,nre,MinD,True,331,330,0.3030
ZDF1,580,maxside,nre,MaxD,False,333,330,0.9091
ZDF1,580,maxside,nre,MaxD,True,333,330,0.9091
ZDF1,580,maxside,fitness-number,LM,False,332,330,0.6061
ZDF1,580,maxside,fitness-number,LM,True,332,330,0.6061
ZDF1,580,maxside,fitness-number,RM,False,332,330,0.6061
ZDF1,580,maxside,fitness-number,RM,True,332,330,0.6061
ZDF1,580,maxside,fitness-number,TN,False,332,330,0.6061
ZDF1,580,maxside,fitness-number,TN,True,332,330,0.6061
ZDF1,580,maxside,fitness-number,SN,False,332,330,0.6061
ZDF1,580,maxside,fitness-number,SN,True,332,330,0.6061
ZDF1,580,maxside,fitness-number,MinD,False,332,330,0.6061
ZDF1,580,maxside,fitness-number,MinD,True,332,330,0.6061
ZDF1,580,maxside,fitness-number,MaxD,False,332,330,0.6061
ZDF1,580,maxside,fitness-number,MaxD,True,332,330,0.6061
ZDF1,580,maxside,max-area,LM,False,337,330,2.1212
ZDF1,580,maxside,max-area,LM,True,337,330,2.1212
ZDF1,580,maxside,max-area,RM,False,338,330,2.4242
ZDF1,580,maxside,max-area,RM,True,338,330,2.4242
ZDF1,580,maxside,max-area,TN,False,337,330,2.1212
ZDF1,580,maxside,max-area,TN,True,337,330,2.1212
ZDF1,580,maxside,max-area,SN,False,339,330,2.7273
ZDF1,580,maxside,max-area,SN,True,339,330,2.7273
ZDF1,580,maxside,max-area,MinD,False,341,330,3.3333
ZDF1,580,maxside,max-area,MinD,True,341,330,3.3333
ZDF1,580,maxside,max-area,MaxD,False,343,330,3.9394
ZDF1,580,maxside,max-area,MaxD,True,343,330,3.9394
ZDF1,580,diagonal,widest-fit,LM,False,336,330,1.8182
ZDF1,580,diagonal,widest-fit,LM,True,336,330,1.8182
ZDF1,580,diagonal,widest-fit,RM,False,336,330,1.8182
ZDF1,580,diagonal,widest-fit,RM,True,336,330,1.8182
ZDF1,580,diagonal,widest-fit,TN,False,355,330,7.5758
ZDF1,580,diagonal,widest-fit,TN,True,355,330,7.5758
ZDF1,580,diagonal,widest-fit,SN,False,338,330,2.4242
ZDF1,580,diagonal,widest-fit,SN,True,338,330,2.4242
ZDF1,580,diagonal,widest-fit,MinD,False,335,330,1.5152
ZDF1,580,diagonal,widest-fit,MinD,True,335,330,1.5152
ZDF1,580,diagonal,widest-fit,MaxD,False,336,330,1.8182
ZDF1,580,diagonal,widest-fit,MaxD,True,336,330,1.8182
ZDF1,580,diagonal,first-fit,LM,False,340,330,3.0303
ZDF1,580,diagonal,first-fit,LM,True,340,330,3.0303
ZDF1,580,diagonal,first-fit,RM,False,366,330,10.9091
ZDF1,580,diagonal,first-fit,RM,True,358,330,8.4848
ZDF1,580,diagonal,first-fit,TN,False,356,330,7.8788
ZDF1,580,diagonal,first-fit,TN,True,354,330,7.2727
ZDF1,580,diagonal,first-fit,SN,False,345,330,4.5455
ZDF1,580,diagonal,first-fit,SN,True,345,330,4.5455
ZDF1,580,diagonal,first-fit,MinD,False,337,330,2.1212
ZDF1,580,diagonal,first-fit,MinD,True,337,330,2.1212
ZDF1,580,diagonal,first-fit,MaxD,False,361,330,9.3939
ZDF1,580,diagonal,first-fit,MaxD,True,361,330,9.3939
ZDF1,580,diagonal,tre,LM,False,333,330,0.9091
ZDF1,580,diagonal,tre,LM,True,333,330,0.9091
ZDF1,580,diagonal,tre,RM,False,334,330,1.2121
ZDF1,580,diagonal,tre,RM,True,334,330,1.2121
ZDF1,580,diagonal,tre,TN,False,333,330,0.9091
ZDF1,580,diagonal,tre,TN,True,333,330,0.9091
ZDF1,580,diagonal,tre,SN,False,333,330,0.9091
ZDF1,580,diagonal,tre,SN,True,333,330,0.9091
ZDF1,580,diagonal,tre,MinD,False,333,330,0.9091
ZDF1,580,diagonal,tre,MinD,True,333,330,0.9091
ZDF1,580,diagonal,tre,MaxD,False,333,330,0.9091
ZDF1,580,diagonal,tre,MaxD,True,333,330,0.9091
ZDF1,580,diagonal,nre,LM,False,332,330,0.6061
ZDF1,580,diagonal,nre,LM,True,332,330,0.6061
ZDF1,580,diagonal,nre,RM,False,333,330,0.9091
ZDF1,580,diagonal,nre,RM,True,333,330,0.9091
ZDF1,580,diagonal,nre,TN,False,333,330,0.9091
ZDF1,580,diagonal,nre,TN,True,333,330,0.9091
ZDF1,580,diagonal,nre,SN,False,333,330,0.9091
ZDF1,580,diagonal,nre,SN,True,333,330,0.9091
ZDF1,580,diagonal,nre,MinD,False,332,330,0.6061
ZDF1,580,diagonal,nre,MinD,True,332,330,0.6061
ZDF1,580,diagonal,nre,MaxD,False,333,330,0.9091
ZDF1,580,diagonal,nre,MaxD,True,333,330,0.9091
ZDF1,580,diagonal,fitness-number,LM,False,330,330,0.0000
ZDF1,580,diagonal,fitness-number,LM,True,330,330,0.0000
ZDF1,580,diagonal,fitness-number,RM,False,330,330,0.0000
ZDF1,580,diagonal,fitness-number,RM,True,330,330,0.0000
ZDF1,580,diagonal,fitness-number,TN,False,330,330,0.0000
ZDF1,580,diagonal,fitness-number,TN,True,330,330,0.0000
ZDF1,580,diagonal,fitness-number,SN,False,330,330,0.0000
ZDF1,580,diagonal,fitness-number,SN,True,330,330,0.0000
ZDF1,580,diagonal,fitness-number,MinD,False,330,330,0.0000
ZDF1,580,diagonal,fitness-number,MinD,True,330,330,0.0000
ZDF1,580,diagonal,fitness-number,MaxD,False,330,330,0.0000
ZDF1,580,diagonal,fitness-number,MaxD,True,330,330,0.0000
ZDF1,580,diagonal,max-area,LM,False,337,330,2.1212
ZDF1,580,diagonal,max-area,LM,True,337,330,2.1212
ZDF1,580,diagonal,max-area,RM,False,336,330,1.8182
ZDF1,580,diagonal,max-area,RM,True,336,330,1.8182
ZDF1,580,diagonal,max-area,TN,False,336,330,1.8182
ZDF1,580,diagonal,max-area,TN,True,336,330,1.8182
ZDF1,580,diagonal,max-area,SN,False,341,330,3.3333
ZDF1,580,diagonal,max-area,SN,True,341,330,3.3333
ZDF1,580,diagonal,max-area,MinD,False,338,330,2.4242
ZDF1,580,diagonal,max-area,MinD,True,338,330,2.4242
ZDF1,580,diagonal,max-area,MaxD,False,336,330,1.8182
ZDF1,580,diagonal,max-area,MaxD,True,336,330,1.8182
ZDF2,660,width,widest-fit,LM,False,388,357,8.6835
ZDF2,660,width,widest-fit,LM,True,388,357,8.6835
ZDF2,660,width,widest-fit,RM,False,384,357,7.5630
ZDF2,660,width,widest-fit,RM,True,384,357,7.5630
ZDF2,660,width,widest-fit,TN,False,363,357,1.6807
ZDF2,660,width,widest-fit,TN,True,363,357,1.6807
ZDF2,660,width,widest-fit,SN,False,366,357,2.5210
ZDF2,660,width,widest-fit,SN,True,366,357,2.5210
ZDF2,660,width,widest-fit,MinD,False,393,357,10.0840
ZDF2,660,width,widest-fit,MinD,True,393,357,10.0840
ZDF2,660,width,widest-fit,MaxD,False,364,357,1.9608
ZDF2,660,width,widest-fit,MaxD,True,364,357,1.9608
ZDF2,660,width,first-fit,LM,False,363,357,1.6807
ZDF2,660,width,first-fit,LM,True,363,357,1.6807
ZDF2,660,width,first-fit,RM,False,363,357,1.6807
ZDF2,660,width,first-fit,RM,True,363,357,1.6807
ZDF2,660,width,first-fit,TN,False,361,357,1.1204
ZDF2,660,width,first-fit,TN,True,361,357,1.1204
ZDF2,660,width,first-fit,SN,False,367,357,2.8011
ZDF2,660,width,first-fit,SN,True,367,357,2.8011
ZDF2,660,width,first-fit,MinD,False,364,357,1.9608
ZDF2,660,width,first-fit,MinD,True,364,357,1.9608
ZDF2,660,width,first-fit,MaxD,False,365,357,2.2409
ZDF2,660,width,first-fit,MaxD,True,365,357,2.2409
ZDF2,660,width,tre,LM,False,360,357,0.8403
ZDF2,660,width,tre,LM,True,360,357,0.8403
ZDF2,660,width,tre,RM,False,360,357,0.8403
ZDF2,660,width,tre,RM,True,360,357,0.8403
ZDF2,660,width,tre,TN,False,360,357,0.8403
