instance,group,n_items,arm,ordering,selection,placement,tower_removal,vertical_niche,engine,height,lower_bound,gap_pct,raises,buried_pct,top_waste_pct,time_ms
PVD10014,d,100,pmix,area,nre,MinD,T,T,solve,991,846,17.1395,,,,8.6
PVD10014,d,100,pmix,perimeter,nre,LM,T,F,solve,985,846,16.4303,,,,12.7
PVD10014,d,100,ponovn,perimeter,fitness-number,SN,T,F,solve,984,846,16.3121,,,,7.7
PVD10014,d,100,ponovn,area,widest-fit,MaxD,T,F,solve,920,846,8.7470,,,,7.2
PVD10014,d,100,ponovn,area,fitness-number,LM,T,F,solve,981,846,15.9574,,,,9.9
PVD10014,d,100,ponovn,perimeter,first-fit,TN,T,F,solve,903,846,6.7376,,,,6.6
PVD10014,d,100,pmix,perimeter,fitness-number,SN,T,F,solve,984,846,16.3121,,,,6.3
PVD10014,d,100,pmix,area,widest-fit,MaxD,T,F,solve,920,846,8.7470,,,,9.3
PVD10014,d,100,pmix,area,fitness-number,LM,T,F,solve,981,846,15.9574,,,,6.8
PVD10014,d,100,pmix,perimeter,tre,TN,T,T,solve,1015,846,19.9764,,,,7.0
PVD10014,d,100,pmix,diagonal,fitness-number,LM,T,T,solve,975,846,15.2482,,,,8.6
PVD10014,d,100,pmix,maxside,fitness-number,MinD,T,T,solve,929,846,9.8109,,,,11.6
PVD10014,d,100,pmix,maxside,widest-fit,MinD,T,T,solve,944,846,11.5839,,,,7.0
PVD10014,d,100,pmix,perimeter,nre,MinD,T,T,solve,1002,846,18.4397,,,,10.1
PVD10014,d,100,grid,width,max-area,MinD,F,F,measure,1051,846,24.2317,52,2.7955,21.5173,6.3
PVD10014,d,100,grid,width,max-area,MinD,F,T,solve,1005,846,18.7943,,,,9.7
PVD10014,d,100,grid,width,max-area,MinD,T,F,measure,969,846,14.5390,71,12.3913,2.2288,9.2
PVD10014,d,100,grid,width,max-area,MinD,T,T,solve,981,846,15.9574,,,,9.7
PVD10014,d,100,grid,width,max-area,MaxD,F,F,measure,1048,846,23.8771,52,6.9985,16.9597,8.3
PVD10014,d,100,grid,width,max-area,MaxD,F,T,solve,1104,846,30.4965,,,,11.0
PVD10014,d,100,grid,width,max-area,MaxD,T,F,measure,1005,846,18.7943,75,17.2254,1.6500,8.2
PVD10014,d,100,grid,width,max-area,MaxD,T,T,solve,1082,846,27.8960,,,,13.1
PVD10014,d,100,grid,width,nre,LM,F,F,measure,991,846,17.1395,34,2.9625,14.2580,6.2
PVD10014,d,100,grid,width,nre,LM,F,T,solve,993,846,17.3759,,,,7.3
PVD10014,d,100,grid,width,nre,LM,T,F,measure,990,846,17.0213,51,14.6109,2.4915,124.6
PVD10014,d,100,grid,width,nre,LM,T,T,solve,991,846,17.1395,,,,13.3
PVD10014,d,100,grid,width,nre,RM,F,F,measure,994,846,17.4941,35,3.0131,14.5621,6.7
PVD10014,d,100,grid,width,nre,RM,F,T,solve,979,846,15.7210,,,,7.9
PVD10014,d,100,grid,width,nre,RM,T,F,measure,983,846,16.1939,53,14.2447,2.0303,7.5
PVD10014,d,100,grid,width,nre,RM,T,T,solve,964,846,13.9480,,,,7.5
PVD10014,d,100,ponovn,perimeter,tre,MinD,T,F,solve,966,846,14.1844,,,,8.5
PVD10014,d,100,ponovn,perimeter,first-fit,LM,T,F,solve,930,846,9.9291,,,,6.7
PVD10014,d,100,ponovn,diagonal,tre,TN,T,F,solve,938,846,10.8747,,,,9.5
PVD10014,d,100,ponovn,perimeter,nre,TN,T,F,solve,929,846,9.8109,,,,7.7
PVD10014,d,100,ponovn,perimeter,nre,LM,T,F,solve,985,846,16.4303,,,,6.2
PVD10014,d,100,ponovn,maxside,fitness-number,LM,T,F,solve,922,846,8.9835,,,,8.3
PVD10014,d,100,ponovn,height,fitness-number,LM,F,F,solve,1056,846,24.8227,,,,7.0
PVD10014,d,100,ponovn,perimeter,tre,RM,T,F,solve,975,846,15.2482,,,,9.7
PVD10015,d,100,grid,width,widest-fit,LM,F,F,measure,1068,899,18.7987,53,2.5386,16.3051,7.8
PVD10015,d,100,grid,width,widest-fit,LM,F,T,solve,1062,899,18.1313,,,,10.3
PVD10015,d,100,grid,width,widest-fit,LM,T,F,measure,1024,899,13.9043,64,4.1930,9.7564,4.9
PVD10015,d,100,grid,width,widest-fit,LM,T,T,solve,1021,899,13.5706,,,,6.0
PVD10015,d,100,grid,width,widest-fit,RM,F,F,measure,1068,899,18.7987,53,2.5386,16.3051,5.8
PVD10015,d,100,grid,width,widest-fit,RM,F,T,solve,1031,899,14.6830,,,,8.7
PVD10015,d,100,grid,width,widest-fit,RM,T,F,measure,1024,899,13.9043,64,4.1930,9.7564,5.5
PVD10015,d,100,grid,width,widest-fit,RM,T,T,solve,1010,899,12.3471,,,,8.2
PVD10015,d,100,grid,width,widest-fit,TN,F,F,measure,1055,899,17.3526,58,2.4113,14.9863,5.1
PVD10015,d,100,grid,width,widest-fit,TN,F,T,solve,1054,899,17.2414,,,,9.1
PVD10015,d,100,grid,width,widest-fit,TN,T,F,measure,964,899,7.2303,67,5.2389,2.0364,6.3
PVD10015,d,100,grid,width,widest-fit,TN,T,T,solve,992,899,10.3448,,,,7.6
PVD10015,d,100,grid,width,widest-fit,SN,F,F,measure,1060,899,17.9088,59,2.7316,15.2222,5.6
PVD10015,d,100,grid,width,widest-fit,SN,F,T,solve,1088,899,21.0234,,,,7.6
PVD10015,d,100,grid,width,widest-fit,SN,T,F,measure,1009,899,12.2358,62,3.4187,8.8622,7.2
PVD10015,d,100,grid,width,widest-fit,SN,T,T,solve,951,899,5.7842,,,,6.9
PVD10015,d,100,grid,width,widest-fit,MinD,F,F,measure,1037,899,15.3504,59,2.0435,13.3519,5.6
PVD10015,d,100,grid,width,widest-fit,MinD,F,T,solve,1083,899,20.4672,,,,11.0
PVD10015,d,100,grid,width,widest-fit,MinD,T,F,measure,1015,899,12.9032,72,5.6875,7.2607,5.2
PVD10015,d,100,grid,width,widest-fit,MinD,T,T,solve,1022,899,13.6819,,,,11.1
PVD10015,d,100,grid,width,widest-fit,MaxD,F,F,measure,1030,899,14.5717,55,2.4456,12.1712,8.0
PVD10015,d,100,grid,width,widest-fit,MaxD,F,T,solve,1087,899,20.9121,,,,6.1
PVD10015,d,100,grid,width,widest-fit,MaxD,T,F,measure,988,899,9.8999,61,4.1403,5.8047,7.8
PVD10015,d,100,grid,width,widest-fit,MaxD,T,T,solve,975,899,8.4538,,,,6.8
PVD10015,d,100,grid,width,first-fit,TN,F,F,measure,1029,899,14.4605,64,2.6051,11.9004,5.6
PVD10015,d,100,grid,width,first-fit,TN,F,T,solve,1087,899,20.9121,,,,6.8
PVD10015,d,100,grid,width,first-fit,TN,T,F,measure,972,899,8.1201,73,5.6390,2.5261,5.5
PVD10015,d,100,grid,width,first-fit,TN,T,T,solve,971,899,8.0089,,,,8.0
PVD10015,d,100,grid,width,first-fit,SN,F,F,measure,1110,899,23.4705,75,6.9093,16.6062,6.4
PVD10015,d,100,grid,width,first-fit,SN,F,T,solve,1090,899,21.2458,,,,7.0
PVD10015,d,100,grid,width,first-fit,SN,T,F,measure,986,899,9.6774,80,7.6304,2.0921,6.6
PVD10015,d,100,grid,width,first-fit,SN,T,T,solve,1007,899,12.0133,,,,9.4
PVD10015,d,100,grid,width,first-fit,LM,F,F,measure,1040,899,15.6841,68,4.5157,11.2135,5.3
PVD10015,d,100,grid,width,first-fit,LM,F,T,solve,1085,899,20.6897,,,,7.8
PVD10015,d,100,grid,width,first-fit,LM,T,F,measure,983,899,9.3437,76,7.2416,2.1472,10.3
PVD10015,d,100,grid,width,first-fit,LM,T,T,solve,970,899,7.8977,,,,7.5
PVD10015,d,100,grid,width,first-fit,RM,F,F,measure,1063,899,18.2425,77,4.5239,13.7636,6.0
PVD10015,d,100,grid,width,first-fit,RM,F,T,solve,1065,899,18.4650,,,,8.3
PVD10015,d,100,grid,width,first-fit,RM,T,F,measure,995,899,10.6785,84,7.9091,2.8145,7.9
PVD10015,d,100,grid,width,first-fit,RM,T,T,solve,1009,899,12.2358,,,,7.7
PVD10015,d,100,grid,width,first-fit,MinD,F,F,measure,1015,899,12.9032,69,6.3492,6.5991,7.4
PVD10015,d,100,grid,width,first-fit,MinD,F,T,solve,1089,899,21.1346,,,,8.4
PVD10015,d,100,grid,width,first-fit,MinD,T,F,measure,987,899,9.7887,71,7.0237,2.8100,6.2
PVD10015,d,100,grid,width,first-fit,MinD,T,T,solve,1089,899,21.1346,,,,12.6
PVD10015,d,100,grid,width,first-fit,MaxD,F,F,measure,1085,899,20.6897,72,5.6873,15.0474,5.0
PVD10015,d,100,grid,width,first-fit,MaxD,F,T,solve,1093,899,21.5795,,,,6.6
PVD10015,d,100,grid,width,first-fit,MaxD,T,F,measure,993,899,10.4561,80,6.9659,3.5353,6.7
PVD10015,d,100,grid,width,first-fit,MaxD,T,T,solve,1002,899,11.4572,,,,7.3
PVD10015,d,100,grid,width,tre,LM,F,F,measure,1077,899,19.7998,52,3.3333,16.5116,7.5
PVD10015,d,100,grid,width,tre,LM,F,T,solve,1066,899,18.5762,,,,6.3
PVD10015,d,100,grid,width,tre,LM,T,F,measure,975,899,8.4538,62,5.9672,2.5317,6.2
PVD10015,d,100,grid,width,tre,LM,T,T,solve,968,899,7.6752,,,,11.3
PVD10015,d,100,grid,width,tre,RM,F,F,measure,1077,899,19.7998,52,3.3333,16.5116,5.1
PVD10015,d,100,grid,width,tre,RM,F,T,solve,1060,899,17.9088,,,,7.9
PVD10015,d,100,grid,width,tre,RM,T,F,measure,975,899,8.4538,62,5.9672,2.5317,5.6
PVD10015,d,100,grid,width,tre,RM,T,T,solve,1056,899,17.4638,,,,6.6
PVD10015,d,100,grid,width,tre,TN,F,F,measure,1029,899,14.4605,54,2.3415,12.1641,9.0
PVD10015,d,100,grid,width,tre,TN,F,T,solve,1055,899,17.3526,,,,8.9
PVD10015,d,100,grid,width,tre,TN,T,F,measure,981,899,9.1212,61,4.5825,4.5838,6.3
PVD10015,d,100,grid,width,tre,TN,T,T,solve,1003,899,11.5684,,,,8.5
PVD10015,d,100,grid,width,tre,SN,F,F,measure,1044,899,16.1290,62,4.0648,12.1092,5.9
PVD10015,d,100,grid,width,tre,SN,F,T,solve,1103,899,22.6919,,,,11.3
PVD10015,d,100,grid,width,tre,SN,T,F,measure,1012,899,12.5695,76,9.6009,3.0137,7.9
PVD10015,d,100,grid,width,tre,SN,T,T,solve,1103,899,22.6919,,,,7.4
PVD10015,d,100,grid,width,nre,TN,F,F,measure,1031,899,14.6830,40,4.7207,10.0073,4.9
PVD10015,d,100,grid,width,nre,TN,F,T,solve,980,899,9.0100,,,,7.9
PVD10015,d,100,grid,width,nre,TN,T,F,measure,1016,899,13.0145,51,10.4628,2.5967,7.5
PVD10015,d,100,grid,width,nre,TN,T,T,solve,977,899,8.6763,,,,7.7
PVD10015,d,100,grid,width,nre,SN,F,F,measure,1013,899,12.6808,49,5.6202,7.1056,5.7
PVD10015,d,100,grid,width,nre,SN,F,T,solve,1074,899,19.4661,,,,10.3
PVD10015,d,100,grid,width,nre,SN,T,F,measure,1013,899,12.6808,49,5.6202,7.1056,6.6
PVD10015,d,100,grid,width,nre,SN,T,T,solve,1071,899,19.1324,,,,12.1
PVD10015,d,100,grid,width,tre,MinD,F,F,measure,1041,899,15.7953,62,3.5596,12.2808,5.8
PVD10015,d,100,grid,width,tre,MinD,F,T,solve,1088,899,21.0234,,,,11.7
PVD10015,d,100,grid,width,tre,MinD,T,F,measure,985,899,9.5662,69,5.7872,3.8240,6.4
PVD10015,d,100,grid,width,tre,MinD,T,T,solve,975,899,8.4538,,,,9.1
PVD10015,d,100,grid,width,tre,MaxD,F,F,measure,1078,899,19.9110,58,4.6999,15.2562,13.8
PVD10015,d,100,grid,width,tre,MaxD,F,T,solve,1040,899,15.6841,,,,6.6
PVD10015,d,100,grid,width,tre,MaxD,T,F,measure,984,899,9.4549,60,4.9960,4.5040,5.6
PVD10015,d,100,grid,width,tre,MaxD,T,T,solve,1031,899,14.6830,,,,10.6
PVD10015,d,100,grid,width,nre,LM,F,F,measure,1053,899,17.1301,52,4.8279,12.3473,5.5
PVD10015,d,100,grid,width,nre,LM,F,T,solve,1042,899,15.9066,,,,11.5
PVD10015,d,100,grid,width,nre,LM,T,F,measure,1002,899,11.4572,62,7.7580,3.7443,14.4
PVD10015,d,100,grid,width,nre,LM,T,T,solve,1021,899,13.5706,,,,9.0
PVD10015,d,100,grid,width,nre,RM,F,F,measure,993,899,10.4561,52,3.7311,6.7700,6.3
PVD10015,d,100,grid,width,nre,RM,F,T,solve,1047,899,16.4627,,,,8.9
PVD10015,d,100,grid,width,nre,RM,T,F,measure,993,899,10.4561,52,3.7311,6.7700,8.8
PVD10015,d,100,grid,width,nre,RM,T,T,solve,1034,899,15.0167,,,,8.3
PVD10015,d,100,grid,width,nre,MinD,F,F,measure,985,899,9.5662,51,4.3122,5.2990,6.5
PVD10015,d,100,grid,width,nre,MinD,F,T,solve,1053,899,17.1301,,,,6.4
PVD10015,d,100,grid,width,nre,MinD,T,F,measure,985,899,9.5662,51,4.3122,5.2990,6.0
PVD10015,d,100,grid,width,nre,MinD,T,T,solve,1028,899,14.3493,,,,7.3
PVD10015,d,100,grid,width,nre,MaxD,F,F,measure,1068,899,18.7987,51,7.7175,11.1263,11.0
PVD10015,d,100,grid,width,nre,MaxD,F,T,solve,1143,899,27.1413,,,,7.1
PVD10015,d,100,grid,width,nre,MaxD,T,F,measure,1025,899,14.0156,59,10.4576,3.6030,5.8
PVD10015,d,100,grid,width,nre,MaxD,T,T,solve,1023,899,13.7931,,,,12.6
PVD10015,d,100,grid,width,fitness-number,LM,F,F,measure,1016,899,13.0145,30,1.2969,11.7626,5.9
PVD10015,d,100,grid,width,fitness-number,LM,F,T,solve,1043,899,16.0178,,,,10.5
PVD10015,d,100,grid,width,fitness-number,LM,T,F,measure,1008,899,12.1246,44,4.8494,7.3202,8.8
PVD10015,d,100,grid,width,fitness-number,LM,T,T,solve,991,899,10.2336,,,,8.0
PVD10015,d,100,grid,width,fitness-number,RM,F,F,measure,1016,899,13.0145,30,1.2969,11.7626,5.1
PVD10015,d,100,grid,width,fitness-number,RM,F,T,solve,1043,899,16.0178,,,,11.7
PVD10015,d,100,grid,width,fitness-number,RM,T,F,measure,1008,899,12.1246,44,4.8494,7.3202,6.4
PVD10015,d,100,grid,width,fitness-number,RM,T,T,solve,991,899,10.2336,,,,8.0
PVD10015,d,100,grid,width,fitness-number,TN,F,F,measure,1016,899,13.0145,30,1.2969,11.7626,6.6
PVD10015,d,100,grid,width,fitness-number,TN,F,T,solve,1043,899,16.0178,,,,12.0
PVD10015,d,100,grid,width,fitness-number,TN,T,F,measure,1008,899,12.1246,44,4.8494,7.3202,5.6
PVD10015,d,100,grid,width,fitness-number,TN,T,T,solve,991,899,10.2336,,,,10.3
PVD10015,d,100,grid,width,fitness-number,SN,F,F,measure,1016,899,13.0145,30,1.2969,11.7626,5.5
PVD10015,d,100,grid,width,fitness-number,SN,F,T,solve,1043,899,16.0178,,,,11.9
PVD10015,d,100,grid,width,fitness-number,SN,T,F,measure,1008,899,12.1246,44,4.8494,7.3202,7.5
PVD10015,d,100,grid,width,fitness-number,SN,T,T,solve,991,899,10.2336,,,,8.1
PVD10015,d,100,grid,width,fitness-number,MinD,F,F,measure,1016,899,13.0145,30,1.2969,11.7626,7.4
PVD10015,d,100,grid,width,fitness-number,MinD,F,T,solve,1043,899,16.0178,,,,7.2
PVD10015,d,100,grid,width,fitness-number,MinD,T,F,measure,1008,899,12.1246,44,4.8494,7.3202,9.7
PVD10015,d,100,grid,width,fitness-number,MinD,T,T,solve,991,899,10.2336,,,,8.7
PVD10015,d,100,grid,width,fitness-number,MaxD,F,F,measure,1016,899,13.0145,30,1.2969,11.7626,5.9
PVD10015,d,100,grid,width,fitness-number,MaxD,F,T,solve,1043,899,16.0178,,,,10.5
PVD10015,d,100,grid,width,fitness-number,MaxD,T,F,measure,1008,899,12.1246,44,4.8494,7.3202,6.4
PVD10015,d,100,grid,width,fitness-number,MaxD,T,T,solve,991,899,10.2336,,,,6.3
PVD10015,d,100,grid,width,max-area,LM,F,F,measure,1132,899,25.9177,61,8.7498,17.2129,7.2
PVD10015,d,100,grid,width,max-area,LM,F,T,solve,1138,899,26.5851,,,,7.9
PVD10015,d,100,grid,width,max-area,LM,T,F,measure,1085,899,20.6897,81,18.6601,2.0746,8.3
PVD10015,d,100,grid,width,max-area,LM,T,T,solve,1101,899,22.4694,,,,8.6
PVD10015,d,100,grid,width,max-area,RM,F,F,measure,1202,899,33.7041,57,10.1214,23.6278,11.4
PVD10015,d,100,grid,width,max-area,RM,F,T,solve,1139,899,26.6963,,,,9.5
PVD10015,d,100,grid,width,max-area,RM,T,F,measure,1122,899,24.8053,78,23.4039,1.4465,7.1
PVD10015,d,100,grid,width,max-area,RM,T,T,solve,1114,899,23.9155,,,,14.2
PVD10015,d,100,grid,width,max-area,TN,F,F,measure,1131,899,25.8065,53,3.9200,21.9315,9.1
PVD10015,d,100,grid,width,max-area,TN,F,T,solve,1116,899,24.1379,,,,10.1
PVD10015,d,100,grid,width,max-area,TN,T,F,measure,1054,899,17.2414,77,16.5393,0.7472,11.8
PVD10015,d,100,grid,width,max-area,TN,T,T,solve,1032,899,14.7942,,,,8.5
PVD10015,d,100,grid,width,max-area,SN,F,F,measure,1168,899,29.9221,63,10.2241,19.7430,6.6
PVD10015,d,100,grid,width,max-area,SN,F,T,solve,1190,899,32.3693,,,,6.8
PVD10015,d,100,grid,width,max-area,SN,T,F,measure,1168,899,29.9221,63,10.2241,19.7430,7.3
PVD10015,d,100,grid,width,max-area,SN,T,T,solve,1117,899,24.2492,,,,9.8
PVD10015,d,100,pmix,perimeter,fitness-number,SN,T,F,solve,996,899,10.7898,,,,7.1
PVD10015,d,100,pmix,area,widest-fit,MaxD,T,F,solve,988,899,9.8999,,,,5.2
PVD10015,d,100,pmix,area,fitness-number,LM,T,F,solve,1013,899,12.6808,,,,11.6
PVD10015,d,100,pmix,perimeter,tre,TN,T,T,solve,1011,899,12.4583,,,,7.4
PVD10015,d,100,pmix,diagonal,fitness-number,LM,T,T,solve,983,899,9.3437,,,,8.0
PVD10015,d,100,pmix,maxside,fitness-number,MinD,T,T,solve,991,899,10.2336,,,,7.8
PVD10015,d,100,pmix,maxside,widest-fit,MinD,T,T,solve,1022,899,13.6819,,,,7.2
PVD10015,d,100,pmix,perimeter,nre,MinD,T,T,solve,997,899,10.9010,,,,7.4
PVD10015,d,100,ponovn,perimeter,tre,MinD,T,F,solve,1014,899,12.7920,,,,5.5
PVD10015,d,100,ponovn,perimeter,first-fit,LM,T,F,solve,977,899,8.6763,,,,5.4
PVD10015,d,100,ponovn,diagonal,tre,TN,T,F,solve,1051,899,16.9077,,,,5.5
PVD10015,d,100,ponovn,perimeter,nre,TN,T,F,solve,1000,899,11.2347,,,,6.0
PVD10015,d,100,ponovn,perimeter,nre,LM,T,F,solve,996,899,10.7898,,,,6.8
PVD10015,d,100,ponovn,maxside,fitness-number,LM,T,F,solve,1008,899,12.1246,,,,7.6
PVD10015,d,100,ponovn,height,fitness-number,LM,F,F,solve,1088,899,21.0234,,,,6.2
PVD10015,d,100,ponovn,perimeter,tre,RM,T,F,solve,997,899,10.9010,,,,4.9
PVD10015,d,100,pmix,perimeter,tre,RM,T,F,solve,997,899,10.9010,,,,5.3
PVD10015,d,100,pmix,perimeter,first-fit,TN,T,F,solve,957,899,6.4516,,,,5.6
PVD10015,d,100,pmix,area,nre,MinD,T,T,solve,1021,899,13.5706,,,,7.3
PVD10015,d,100,pmix,perimeter,nre,LM,T,F,solve,996,899,10.7898,,,,5.9
PVD10015,d,100,ponovn,perimeter,fitness-number,SN,T,F,solve,996,899,10.7898,,,,7.2
PVD10015,d,100,ponovn,area,widest-fit,MaxD,T,F,solve,988,899,9.8999,,,,6.5
PVD10015,d,100,ponovn,area,fitness-number,LM,T,F,solve,1013,899,12.6808,,,,7.1
PVD10015,d,100,ponovn,perimeter,first-fit,TN,T,F,solve,957,899,6.4516,,,,5.1
PVD10015,d,100,grid,width,max-area,MinD,F,F,measure,1127,899,25.3615,57,5.0382,20.3684,9.2
PVD10015,d,100,grid,width,max-area,MinD,F,T,solve,1119,899,24.4716,,,,12.8
PVD10015,d,100,grid,width,max-area,MinD,T,F,measure,1099,899,22.2469,81,19.8656,2.4264,11.4
PVD10015,d,100,grid,width,max-area,MinD,T,T,solve,1091,899,21.3571,,,,8.6
PVD10015,d,100,grid,width,max-area,MaxD,F,F,measure,1183,899,31.5907,58,8.5974,23.0383,6.7
PVD10015,d,100,grid,width,max-area,MaxD,F,T,solve,1176,899,30.8120,,,,8.2
PVD10015,d,100,grid,width,max-area,MaxD,T,F,measure,1099,899,22.2469,80,19.3824,2.9096,8.0
PVD10015,d,100,grid,width,max-area,MaxD,T,T,solve,1101,899,22.4694,,,,8.7
PVD30001,d,300,grid,width,widest-fit,LM,F,F,measure,3268,3040,7.5000,174,3.4477,4.0772,46.4
PVD30001,d,300,grid,width,widest-fit,LM,F,T,solve,3190,3040,4.9342,,,,31.7
PVD30001,d,300,grid,width,widest-fit,LM,T,F,measure,3189,3040,4.9013,191,4.3966,0.5296,64.4
PVD30001,d,300,grid,width,widest-fit,LM,T,T,solve,3155,3040,3.7829,,,,38.2
PVD30001,d,300,grid,width,widest-fit,RM,F,F,measure,3282,3040,7.9605,178,3.1338,4.8516,48.1
PVD30001,d,300,grid,width,widest-fit,RM,F,T,solve,3251,3040,6.9408,,,,33.4
PVD30001,d,300,grid,width,widest-fit,RM,T,F,measure,3257,3040,7.1382,182,3.3339,3.8291,50.6
PVD30001,d,300,grid,width,widest-fit,RM,T,T,solve,3195,3040,5.0987,,,,34.5
PVD30001,d,300,grid,width,widest-fit,MinD,F,F,measure,3256,3040,7.1053,170,3.2701,3.8600,45.2
PVD30001,d,300,grid,width,widest-fit,MinD,F,T,solve,3225,3040,6.0855,,,,61.1
PVD30001,d,300,grid,width,widest-fit,MinD,T,F,measure,3251,3040,6.9408,171,3.5602,3.4054,52.6
PVD30001,d,300,grid,width,widest-fit,MinD,T,T,solve,3185,3040,4.7697,,,,31.4
PVD30001,d,300,grid,width,widest-fit,MaxD,F,F,measure,3201,3040,5.2961,171,2.3320,2.9889,47.9
PVD30001,d,300,grid,width,widest-fit,MaxD,F,T,solve,3204,3040,5.3947,,,,32.1
PVD30001,d,300,grid,width,widest-fit,MaxD,T,F,measure,3188,3040,4.8684,175,2.5789,2.3144,51.5
PVD30001,d,300,grid,width,widest-fit,MaxD,T,T,solve,3187,3040,4.8355,,,,38.6
PVD30001,d,300,grid,width,first-fit,LM,F,F,measure,3245,3040,6.7434,213,3.3562,3.4121,43.5
PVD30001,d,300,grid,width,first-fit,LM,F,T,solve,3306,3040,8.7500,,,,58.0
PVD30001,d,300,grid,width,first-fit,LM,T,F,measure,3213,3040,5.6908,214,3.4228,2.2929,49.4
PVD30001,d,300,grid,width,first-fit,LM,T,T,solve,3237,3040,6.4803,,,,36.6
PVD30001,d,300,grid,width,first-fit,RM,F,F,measure,3267,3040,7.4671,220,3.6915,3.8004,55.2
PVD30001,d,300,grid,width,first-fit,RM,F,T,solve,3286,3040,8.0921,,,,33.6
PVD30001,d,300,grid,width,first-fit,RM,T,F,measure,3217,3040,5.8224,231,4.8989,0.9483,54.1
PVD30001,d,300,grid,width,first-fit,RM,T,T,solve,3250,3040,6.9079,,,,35.1
PVD30001,d,300,grid,width,first-fit,TN,F,F,measure,3231,3040,6.2829,199,2.5346,3.7732,42.9
PVD30001,d,300,grid,width,first-fit,TN,F,T,solve,3215,3040,5.7566,,,,60.1
PVD30001,d,300,grid,width,first-fit,TN,T,F,measure,3170,3040,4.2763,208,3.3664,0.9348,43.6
PVD30001,d,300,grid,width,first-fit,TN,T,T,solve,3196,3040,5.1316,,,,36.9
PVD30001,d,300,grid,width,first-fit,SN,F,F,measure,3316,3040,9.0789,219,4.9305,4.1733,50.8
PVD30001,d,300,grid,width,first-fit,SN,F,T,solve,3282,3040,7.9605,,,,35.6
PVD30001,d,300,grid,width,first-fit,SN,T,F,measure,3243,3040,6.6776,223,5.3339,1.3686,59.5
PVD30001,d,300,grid,width,first-fit,SN,T,T,solve,3194,3040,5.0658,,,,36.7
PVD30001,d,300,grid,width,first-fit,MinD,F,F,measure,3271,3040,7.5987,229,4.1990,3.4245,47.0
PVD30001,d,300,grid,width,first-fit,MinD,F,T,solve,3268,3040,7.5000,,,,59.1
PVD30001,d,300,grid,width,first-fit,MinD,T,F,measure,3256,3040,7.1053,238,5.2821,1.8480,54.4
PVD30001,d,300,grid,width,first-fit,MinD,T,T,solve,3207,3040,5.4934,,,,31.1
PVD30001,d,300,grid,width,first-fit,MaxD,F,F,measure,3302,3040,8.6184,216,4.8295,3.8138,50.3
PVD30001,d,300,grid,width,first-fit,MaxD,F,T,solve,3336,3040,9.7368,,,,38.7
PVD30001,d,300,grid,width,first-fit,MaxD,T,F,measure,3292,3040,8.2895,224,5.1278,3.1865,50.1
PVD30001,d,300,grid,width,first-fit,MaxD,T,T,solve,3258,3040,7.1711,,,,35.6
PVD30001,d,300,grid,width,widest-fit,TN,F,F,measure,3225,3040,6.0855,189,2.3338,3.7766,94.7
PVD30001,d,300,grid,width,widest-fit,TN,F,T,solve,3245,3040,6.7434,,,,42.2
PVD30001,d,300,grid,width,widest-fit,TN,T,F,measure,3164,3040,4.0789,202,3.6638,0.4400,66.3
PVD30001,d,300,grid,width,widest-fit,TN,T,T,solve,3192,3040,5.0000,,,,39.7
PVD30001,d,300,grid,width,widest-fit,SN,F,F,measure,3314,3040,9.0132,201,4.4050,4.6331,57.0
PVD30001,d,300,grid,width,widest-fit,SN,F,T,solve,3250,3040,6.9079,,,,35.2
PVD30001,d,300,grid,width,widest-fit,SN,T,F,measure,3287,3040,8.1250,204,4.7421,3.4078,57.2
PVD30001,d,300,grid,width,widest-fit,SN,T,T,solve,3235,3040,6.4145,,,,32.2
PVD30001,d,300,grid,width,tre,LM,F,F,measure,3207,3040,5.4934,151,1.8039,3.7143,53.2
PVD30001,d,300,grid,width,tre,LM,F,T,solve,3225,3040,6.0855,,,,37.2
PVD30001,d,300,grid,width,tre,LM,T,F,measure,3158,3040,3.8816,158,2.6597,1.2467,54.6
PVD30001,d,300,grid,width,tre,LM,T,T,solve,3214,3040,5.7237,,,,41.7
PVD30001,d,300,grid,width,tre,RM,F,F,measure,3203,3040,5.3618,151,2.1507,3.2361,51.5
PVD30001,d,300,grid,width,tre,RM,F,T,solve,3232,3040,6.3158,,,,41.8
PVD30001,d,300,grid,width,tre,RM,T,F,measure,3141,3040,3.3224,159,2.8116,0.5357,56.7
PVD30001,d,300,grid,width,tre,RM,T,T,solve,3232,3040,6.3158,,,,48.4
PVD30001,d,300,grid,width,tre,TN,F,F,measure,3182,3040,4.6711,145,1.5934,3.1026,49.5
PVD30001,d,300,grid,width,tre,TN,F,T,solve,3209,3040,5.5592,,,,34.9
PVD30001,d,300,grid,width,tre,TN,T,F,measure,3167,3040,4.1776,150,2.0809,2.1216,56.1
PVD30001,d,300,grid,width,tre,TN,T,T,solve,3188,3040,4.8684,,,,37.3
PVD30001,d,300,grid,width,tre,SN,F,F,measure,3309,3040,8.8487,174,4.2440,4.6296,55.2
PVD30001,d,300,grid,width,tre,SN,F,T,solve,3240,3040,6.5789,,,,42.7
PVD30001,d,300,grid,width,tre,SN,T,F,measure,3252,3040,6.9737,185,4.8415,2.1570,60.1
PVD30001,d,300,grid,width,tre,SN,T,T,solve,3236,3040,6.4474,,,,47.8
PVD30001,d,300,grid,width,nre,LM,F,F,measure,3267,3040,7.4671,98,3.6738,3.8181,53.1
